0.00	nan
5.86	-79.46
11.72	-79.42
17.58	-79.17
23.44	-79.30
29.30	-79.04
35.16	-79.23
41.02	-79.43
46.88	-79.83
52.73	-79.55
58.59	-79.24
64.45	-79.63
70.31	-79.59
76.17	-79.64
82.03	-79.28
87.89	-79.16
93.75	-79.48
99.61	-79.72
105.47	-79.49
111.33	-79.49
117.19	-79.38
123.05	-79.28
128.91	-79.35
134.77	-79.75
140.62	-79.63
146.48	-79.32
152.34	-79.20
158.20	-79.21
164.06	-79.45
169.92	-79.45
175.78	-79.61
181.64	-79.41
187.50	-79.40
193.36	-79.61
199.22	-79.49
205.08	-79.93
210.94	-79.68
216.80	-79.50
222.66	-79.41
228.52	-79.43
234.38	-79.80
240.23	-79.63
246.09	-79.76
251.95	-79.84
257.81	-79.28
263.67	-79.63
269.53	-79.27
275.39	-77.42
281.25	-73.03
287.11	-63.05
292.97	-39.01
298.83	-30.23
304.69	-33.75
310.55	-56.61
316.41	-69.81
322.27	-76.30
328.12	-78.22
333.98	-79.12
339.84	-79.09
345.70	-79.25
351.56	-79.55
357.42	-79.94
363.28	-79.94
369.14	-79.28
375.00	-79.49
380.86	-79.70
386.72	-79.80
392.58	-80.13
398.44	-79.85
404.30	-79.66
410.16	-79.52
416.02	-79.64
421.88	-79.64
427.73	-79.69
433.59	-79.33
439.45	-79.14
445.31	-79.45
451.17	-79.76
457.03	-79.97
462.89	-79.68
468.75	-79.52
474.61	-79.43
480.47	-79.30
486.33	-79.37
492.19	-79.28
498.05	-79.21
503.91	-79.08
509.77	-79.32
515.62	-79.53
521.48	-79.41
527.34	-79.55
533.20	-79.55
539.06	-79.49
544.92	-79.66
550.78	-79.96
556.64	-80.05
562.50	-79.67
568.36	-79.64
574.22	-79.93
580.08	-80.17
585.94	-79.61
591.80	-79.58
597.66	-79.80
603.52	-79.27
609.38	-79.21
615.23	-79.64
621.09	-79.48
626.95	-79.36
632.81	-79.16
638.67	-79.54
644.53	-79.18
650.39	-79.35
656.25	-79.44
662.11	-79.47
667.97	-79.19
673.83	-79.04
679.69	-79.35
685.55	-79.47
691.41	-79.40
697.27	-79.25
703.12	-79.25
708.98	-79.26
714.84	-79.23
720.70	-79.19
726.56	-79.50
732.42	-79.59
738.28	-79.64
744.14	-79.78
750.00	-79.60
755.86	-79.83
761.72	-79.74
767.58	-79.27
773.44	-79.56
779.30	-79.23
785.16	-78.97
791.02	-79.68
796.88	-79.34
802.73	-79.14
808.59	-79.33
814.45	-79.20
820.31	-78.97
826.17	-78.51
832.03	-78.19
837.89	-77.45
843.75	-76.40
849.61	-74.64
855.47	-72.29
861.33	-68.94
867.19	-64.88
873.05	-59.66
878.91	-53.05
884.77	-43.89
890.62	-28.32
896.48	-12.07
902.34	-10.91
908.20	-22.95
914.06	-41.53
919.92	-51.48
925.78	-58.48
931.64	-63.95
937.50	-68.09
943.36	-71.56
949.22	-74.26
955.08	-75.59
960.94	-77.19
