2939.28	-113.00	-110.83	-114.85	-103.15	-76.73
2950.05	-112.98	-111.20	-115.20	-102.86	-76.39
2960.82	-112.52	-110.91	-115.42	-103.00	-76.40
2971.58	-112.29	-110.53	-115.38	-103.26	-76.57
2982.35	-112.58	-110.35	-115.39	-103.08	-76.73
2993.12	-112.52	-110.42	-115.26	-103.22	-76.64
3003.88	-112.34	-110.74	-115.48	-103.27	-76.73
3014.65	-112.69	-110.85	-115.68	-103.45	-76.33
3025.42	-112.82	-110.76	-115.80	-103.83	-76.32
3036.18	-112.76	-110.63	-115.59	-103.85	-76.75
3046.95	-112.53	-110.41	-115.63	-103.74	-76.56
3057.71	-112.88	-110.53	-115.81	-103.81	-76.49
3068.48	-112.66	-110.68	-115.36	-103.84	-76.40
3079.25	-112.86	-110.70	-115.29	-103.62	-76.46
3090.01	-112.49	-110.56	-115.57	-103.44	-76.45
3100.78	-112.33	-110.49	-115.65	-103.70	-76.69
3111.55	-112.45	-110.53	-115.94	-103.75	-76.68
3122.31	-112.52	-110.76	-116.00	-103.74	-76.69
3133.08	-112.48	-110.59	-116.02	-103.96	-76.51
3143.85	-112.57	-110.59	-116.01	-103.71	-76.48
3154.61	-112.82	-110.33	-116.02	-103.65	-76.55
3165.38	-112.67	-110.39	-116.21	-103.83	-76.74
3176.15	-112.68	-110.49	-116.27	-104.01	-76.81
3186.91	-112.75	-110.55	-115.90	-104.10	-76.41
3197.68	-112.75	-110.40	-115.79	-104.14	-76.45
3208.45	-112.53	-110.52	-116.16	-103.95	-76.78
3219.21	-112.37	-110.44	-116.25	-103.88	-76.64
3229.98	-112.69	-110.52	-116.17	-104.26	-76.74
3240.75	-112.61	-110.79	-116.11	-104.27	-76.76
3251.51	-112.39	-110.94	-116.22	-104.04	-76.78
3262.28	-112.85	-110.83	-116.17	-104.34	-76.72
3273.05	-112.61	-110.42	-115.89	-104.24	-76.50
3283.81	-112.66	-110.42	-116.03	-104.05	-76.50
3294.58	-112.80	-110.63	-116.41	-103.90	-76.22
3305.35	-112.83	-110.58	-116.22	-104.12	-76.28
3316.11	-112.71	-110.42	-116.05	-104.29	-76.46
3326.88	-112.68	-110.51	-116.04	-104.47	-76.30
3337.65	-112.61	-110.49	-116.18	-104.13	-76.28
3348.41	-112.52	-110.60	-116.20	-104.03	-76.54
3359.18	-112.76	-110.31	-116.15	-104.44	-76.85
3369.95	-112.53	-110.27	-116.35	-104.38	-76.75
3380.71	-112.31	-110.69	-116.43	-104.40	-76.38
3391.48	-112.53	-110.60	-116.03	-104.59	-76.30
3402.25	-113.04	-110.77	-116.07	-104.47	-76.41
3413.01	-112.89	-110.72	-116.23	-104.15	-76.33
3423.78	-112.61	-110.66	-115.99	-103.77	-76.15
3434.55	-112.54	-110.34	-115.80	-103.58	-76.21
3445.31	-112.69	-110.33	-115.94	-103.96	-76.42
3456.08	-112.55	-110.49	-115.93	-103.87	-76.59
3466.85	-112.91	-110.46	-116.01	-103.80	-76.41
3477.61	-112.73	-110.61	-115.79	-103.83	-76.27
3488.38	-112.92	-110.66	-116.05	-103.90	-76.29
3499.15	-112.66	-110.60	-116.14	-103.90	-76.49
3509.91	-112.50	-110.56	-115.93	-103.60	-76.28
3520.68	-112.70	-110.42	-115.96	-103.56	-76.24
3531.45	-112.73	-110.40	-115.74	-103.81	-76.57
3542.21	-112.80	-110.50	-115.63	-103.72	-76.49
3552.98	-112.73	-110.45	-115.91	-103.69	-76.47
3563.75	-112.85	-110.55	-116.05	-103.72	-76.59
3574.51	-112.72	-110.52	-116.01	-103.64	-76.55
3585.28	-112.48	-110.36	-115.78	-103.49	-76.38
3596.04	-112.56	-110.46	-115.63	-103.44	-76.48
3606.81	-112.68	-110.65	-115.86	-103.71	-76.43
3617.58	-112.68	-110.41	-115.67	-103.82	-76.24
3628.34	-112.68	-110.34	-115.57	-103.92	-76.46
3639.11	-112.78	-110.50	-115.92	-103.80	-76.49
3649.88	-112.88	-110.57	-115.82	-103.65	-76.52
3660.64	-113.13	-110.31	-115.80	-103.50	-76.42
3671.41	-112.95	-110.37	-115.85	-103.57	-76.51
3682.18	-112.87	-110.46	-115.53	-103.70	-76.61
3692.94	-112.96	-110.52	-115.53	-103.26	-76.42
3703.71	-113.06	-110.26	-115.36	-103.13	-76.38
3714.48	-112.79	-109.79	-115.34	-103.31	-76.39
3725.24	-112.58	-109.90	-115.32	-103.36	-76.54
3736.01	-112.65	-110.25	-115.37	-103.44	-76.63
3746.78	-112.82	-110.27	-115.27	-103.41	-76.60
3757.54	-112.93	-110.19	-115.26	-103.41	-76.50
3768.31	-112.73	-110.21	-115.28	-103.22	-76.62
3779.08	-112.76	-110.20	-115.14	-103.19	-76.67
3789.84	-112.73	-110.22	-115.21	-103.21	-76.86
3800.61	-112.59	-110.43	-114.98	-102.99	-76.71
3811.38	-112.53	-110.18	-114.89	-103.38	-76.89
3822.14	-112.48	-110.10	-114.76	-103.34	-76.75
3832.91	-112.36	-110.24	-114.93	-103.05	-76.39
3843.68	-112.54	-110.10	-114.80	-102.51	-76.47
3854.44	-112.53	-110.09	-114.76	-102.65	-76.33
3865.21	-112.78	-110.11	-114.92	-102.73	-76.53
3875.98	-112.60	-110.32	-114.98	-102.42	-76.47
3886.74	-112.48	-110.29	-114.77	-102.49	-76.29
3897.51	-112.72	-110.18	-114.41	-102.33	-76.48
3908.28	-112.73	-110.20	-114.36	-102.36	-76.51
3919.04	-112.92	-110.16	-114.54	-102.47	-76.72
3929.81	-112.67	-110.10	-114.41	-102.39	-76.49
3940.58	-112.75	-110.29	-114.20	-102.32	-76.24
3951.34	-112.85	-110.51	-114.56	-102.25	-76.56
3962.11	-112.80	-110.19	-114.56	-102.22	-76.26
3972.88	-112.65	-110.18	-114.32	-102.19	-76.65
3983.64	-112.43	-110.35	-114.07	-102.27	-76.54
3994.41	-112.53	-110.08	-114.15	-102.25	-76.65
4005.18	-112.45	-110.15	-114.08	-102.05	-76.73
4015.94	-112.76	-110.23	-113.96	-101.84	-76.56
4026.71	-112.77	-110.31	-113.94	-101.63	-76.34
4037.48	-112.62	-110.27	-113.61	-101.91	-76.66
4048.24	-112.51	-110.23	-113.58	-102.08	-76.44
4059.01	-112.29	-110.12	-113.92	-102.05	-76.37
4069.78	-112.47	-110.30	-113.89	-101.79	-76.42
4080.54	-112.36	-110.46	-113.69	-101.67	-76.55
4091.31	-112.61	-110.29	-113.85	-101.70	-76.72
4102.08	-113.01	-110.36	-113.82	-101.22	-76.68
4112.84	-112.95	-110.24	-113.81	-101.29	-76.56
4123.61	-112.57	-110.05	-113.43	-101.62	-76.69
4134.38	-112.42	-110.08	-113.55	-101.25	-76.54
4145.14	-112.58	-110.26	-113.79	-101.20	-76.28
4155.91	-112.60	-110.09	-113.54	-101.24	-76.23
4166.67	-112.82	-109.65	-113.51	-101.10	-76.18
4177.44	-112.88	-109.81	-113.43	-101.04	-76.31
4188.21	-112.38	-110.01	-113.60	-101.12	-76.33
4198.97	-112.55	-110.05	-113.35	-100.92	-76.46
4209.74	-113.05	-109.81	-113.05	-101.05	-76.51
4220.51	-112.80	-109.80	-113.13	-101.02	-76.81
4231.27	-112.81	-110.28	-113.06	-100.88	-76.64
4242.04	-112.71	-110.16	-112.93	-100.78	-76.50
4252.81	-112.76	-109.93	-112.87	-100.62	-76.39
4263.57	-112.61	-110.00	-112.76	-100.83	-76.70
4274.34	-112.58	-109.89	-112.55	-101.09	-76.77
4285.11	-112.55	-110.03	-112.65	-101.01	-76.70
4295.87	-112.65	-110.13	-112.86	-100.69	-76.74
4306.64	-112.54	-110.01	-112.66	-100.38	-76.68
4317.41	-112.64	-110.00	-112.55	-100.42	-76.50
4328.17	-112.51	-110.00	-112.53	-100.52	-76.50
4338.94	-112.36	-110.16	-112.62	-100.39	-76.48
4349.71	-112.37	-109.94	-112.77	-100.29	-76.51
4360.47	-112.25	-109.90	-112.43	-100.20	-76.26
4371.24	-112.39	-110.32	-112.48	-100.16	-76.80
4382.01	-112.85	-109.93	-112.20	-100.09	-76.60
4392.77	-112.89	-109.79	-112.19	-100.00	-76.21
4403.54	-112.36	-110.05	-112.13	-99.94	-76.40
4414.31	-112.29	-110.11	-112.03	-100.04	-76.41
4425.07	-112.67	-109.91	-112.09	-100.08	-76.19
4435.84	-112.58	-109.77	-112.26	-100.19	-76.25
4446.61	-112.66	-109.59	-112.15	-100.08	-76.42
4457.37	-112.58	-109.85	-111.84	-99.64	-76.30
4468.14	-112.71	-109.92	-111.52	-99.60	-76.23
4478.91	-112.91	-109.77	-111.66	-99.92	-76.30
4489.67	-112.64	-109.81	-111.87	-99.82	-76.48
4500.44	-112.63	-110.01	-111.60	-99.58	-76.31
4511.21	-112.32	-109.99	-111.47	-99.62	-76.40
4521.97	-112.34	-110.06	-111.61	-99.60	-76.52
4532.74	-112.52	-110.19	-111.80	-99.79	-76.57
4543.51	-112.48	-110.06	-112.08	-99.62	-76.53
4554.27	-112.61	-109.70	-111.88	-99.53	-76.35
4565.04	-112.50	-109.83	-111.42	-99.55	-76.24
4575.81	-112.47	-109.64	-111.27	-99.49	-76.32
4586.57	-112.41	-109.63	-111.29	-99.52	-76.55
4597.34	-112.64	-109.79	-111.46	-99.50	-76.65
4608.11	-112.77	-109.77	-111.46	-99.34	-76.53
4618.87	-112.89	-109.59	-111.50	-99.16	-76.43
4629.64	-112.63	-109.51	-111.46	-99.03	-76.35
4640.41	-112.73	-109.72	-111.31	-98.84	-76.37
4651.17	-112.55	-110.13	-111.13	-99.04	-76.49
4661.94	-112.52	-110.09	-110.97	-99.13	-76.49
4672.71	-112.34	-109.96	-111.01	-99.19	-76.72
4683.47	-112.35	-109.82	-111.17	-99.03	-76.64
4694.24	-112.53	-109.66	-110.96	-98.90	-76.71
4705.00	-112.69	-109.65	-110.69	-98.86	-76.61
4715.77	-112.82	-109.70	-111.00	-98.92	-76.38
4726.54	-112.66	-110.11	-110.81	-98.88	-76.30
4737.30	-112.93	-110.07	-110.57	-98.82	-76.66
4748.07	-112.70	-109.66	-110.71	-98.62	-76.61
4758.84	-112.47	-109.66	-110.71	-98.68	-76.64
4769.60	-112.42	-109.83	-110.32	-98.81	-76.62
4780.37	-112.59	-109.80	-110.46	-99.05	-76.75
4791.14	-112.91	-109.74	-110.58	-98.71	-76.80
4801.90	-112.65	-109.75	-110.38	-98.49	-76.47
4812.67	-112.56	-109.73	-110.42	-98.53	-76.49
4823.44	-112.45	-109.79	-110.45	-98.13	-76.28
4834.20	-112.48	-109.75	-110.41	-97.90	-75.98
4844.97	-112.47	-109.55	-110.63	-97.89	-76.35
4855.74	-112.47	-109.70	-110.39	-98.41	-76.75
4866.50	-112.38	-109.88	-110.26	-98.44	-76.55
4877.27	-112.88	-109.68	-110.40	-98.19	-76.69
4888.04	-113.05	-109.42	-110.40	-98.08	-76.71
4898.80	-112.70	-109.65	-110.01	-98.01	-76.57
4909.57	-112.44	-109.84	-110.06	-98.08	-76.57
4920.34	-112.42	-109.76	-110.15	-98.09	-76.49
4931.10	-112.56	-109.56	-109.81	-97.79	-76.58
4941.87	-112.50	-109.75	-109.80	-97.65	-76.37
4952.64	-112.62	-109.73	-110.00	-97.76	-76.22
4963.40	-112.34	-109.40	-109.96	-97.93	-76.37
4974.17	-112.11	-109.53	-109.70	-98.03	-76.35
4984.94	-112.19	-109.57	-109.62	-97.54	-76.23
4995.70	-112.45	-109.71	-109.63	-97.53	-76.47
5006.47	-112.37	-109.81	-109.54	-97.70	-76.91
5017.24	-112.49	-109.68	-109.71	-97.89	-76.84
5028.00	-112.87	-109.93	-109.80	-97.86	-76.50
5038.77	-113.03	-109.94	-109.65	-97.62	-76.72
5049.54	-112.84	-109.64	-109.50	-97.40	-76.56
