0.00	0.000000000000
5.86	0.000106473293
11.72	0.000106961853
17.58	0.000109984795
23.44	0.000108426425
29.30	0.000111750237
35.16	0.000109218537
41.02	0.000106742899
46.88	0.000101991926
52.73	0.000105275826
58.59	0.000109139589
64.45	0.000104365928
70.31	0.000104818807
76.17	0.000104205454
82.03	0.000108620450
87.89	0.000110185465
93.75	0.000106195120
99.61	0.000103269897
105.47	0.000106001557
111.33	0.000106086503
117.19	0.000107340075
123.05	0.000108590212
128.91	0.000107752729
134.77	0.000102938058
140.62	0.000104301897
146.48	0.000108155817
152.34	0.000109707472
158.20	0.000109553969
164.06	0.000106572560
169.92	0.000106598074
175.78	0.000104643394
181.64	0.000106987044
187.50	0.000107132432
193.36	0.000104617515
199.22	0.000106030267
205.08	0.000100759043
210.94	0.000103779019
216.80	0.000105961092
222.66	0.000106998301
228.52	0.000106811254
234.38	0.000102282913
240.23	0.000104295706
246.09	0.000102749015
251.95	0.000101857784
257.81	0.000108608155
263.67	0.000104349966
269.53	0.000108808664
275.39	0.000134648266
281.25	0.000223033890
287.11	0.000704103274
292.97	0.011207424124
298.83	0.030812294688
304.69	0.020543846229
310.55	0.001477333607
316.41	0.000323070986
322.27	0.000153135305
328.12	0.000122761348
333.98	0.000110713107
339.84	0.000110991870
345.70	0.000108973798
351.56	0.000105284261
357.42	0.000100710759
363.28	0.000100712317
369.14	0.000108630609
375.00	0.000105987434
380.86	0.000103477242
386.72	0.000102305806
392.58	0.000098505983
398.44	0.000101790017
404.30	0.000103981412
410.16	0.000105735509
416.02	0.000104241520
421.88	0.000104267864
427.73	0.000103658907
433.59	0.000108054524
439.45	0.000110352834
445.31	0.000106494309
451.17	0.000102838928
457.03	0.000100330361
462.89	0.000103791252
468.75	0.000105700216
474.61	0.000106754340
480.47	0.000108332037
486.33	0.000107510555
492.19	0.000108656943
498.05	0.000109539138
503.91	0.000111123022
509.77	0.000108180974
515.62	0.000105499907
521.48	0.000106986392
527.34	0.000105265263
533.20	0.000105326798
539.06	0.000106062465
544.92	0.000104018895
550.78	0.000100451805
556.64	0.000099481184
562.50	0.000103908266
568.36	0.000104280868
574.22	0.000100778913
580.08	0.000098069852
585.94	0.000104560904
591.80	0.000104937379
597.66	0.000102324477
603.52	0.000108716299
609.38	0.000109491369
615.23	0.000104182583
621.09	0.000106178446
626.95	0.000107680201
632.81	0.000110149307
638.67	0.000105426968
644.53	0.000109916641
650.39	0.000107764863
656.25	0.000106622751
662.11	0.000106292103
667.97	0.000109802301
673.83	0.000111733563
679.69	0.000107772464
685.55	0.000106341175
691.41	0.000107153182
697.27	0.000109056010
703.12	0.000109054593
708.98	0.000108842881
714.84	0.000109272809
720.70	0.000109819567
726.56	0.000105899307
732.42	0.000104804562
738.28	0.000104269606
744.14	0.000102561140
750.00	0.000104659250
755.86	0.000101966109
761.72	0.000103028450
767.58	0.000108742164
773.44	0.000105240462
779.30	0.000109304477
785.16	0.000112587668
791.02	0.000103726010
796.88	0.000107918653
802.73	0.000110443678
808.59	0.000107988427
814.45	0.000109595640
820.31	0.000112651919
826.17	0.000118711814
832.03	0.000123141263
837.89	0.000134128943
843.75	0.000151272630
849.61	0.000185254425
855.47	0.000242855293
861.33	0.000357237852
867.19	0.000570318943
873.05	0.001039626287
878.91	0.002225447945
884.77	0.006387823927
890.62	0.038360252864
896.48	0.249299187147
902.34	0.284910748844
908.20	0.071225671553
914.06	0.008382993548
919.92	0.002667631654
925.78	0.001191186797
931.64	0.000634907223
937.50	0.000394004090
943.36	0.000264160541
949.22	0.000193672505
955.08	0.000166104095
960.94	0.000138194759
966.80	0.000128697183
972.66	0.000115977733
978.52	0.000111310361
984.38	0.000107969144
990.23	0.000107847959
996.09	0.000103586335
1001.95	0.000109865092
1007.81	0.000108489220
1013.67	0.000104671554
1019.53	0.000105687713
1025.39	0.000105817747
1031.25	0.000105646883
1037.11	0.000111476872
1042.97	0.000111901210
1048.83	0.000109162589
1054.69	0.000106245440
1060.55	0.000106558446
1066.41	0.000101833668
1072.27	0.000100294857
1078.12	0.000099938692
1083.98	0.000102552918
1089.84	0.000108439957
1095.70	0.000109071920
1101.56	0.000103231516
1107.42	0.000104121608
1113.28	0.000106283408
1119.14	0.000103386472
1125.00	0.000105579532
1130.86	0.000109380049
1136.72	0.000106440818
1142.58	0.000105505696
1148.44	0.000106708021
1154.30	0.000104707022
1160.16	0.000105794166
1166.02	0.000102776213
1171.88	0.000110102219
1177.73	0.000109738145
1183.59	0.000102027514
1189.45	0.000103354742
1195.31	0.000103768746
1201.17	0.000112868420
1207.03	0.000108107980
1212.89	0.000104555620
1218.75	0.000103286703
1224.61	0.000103259059
1230.47	0.000107870698
1236.33	0.000104562744
1242.19	0.000103406259
1248.05	0.000105245163
1253.91	0.000103520003
1259.77	0.000103114079
1265.62	0.000103940352
1271.48	0.000106688242
1277.34	0.000110895008
1283.20	0.000106150797
1289.06	0.000107680414
1294.92	0.000107419072
1300.78	0.000108021297
1306.64	0.000106186836
1312.50	0.000105488035
1318.36	0.000102112309
1324.22	0.000102400714
1330.08	0.000102513909
1335.94	0.000102851655
1341.80	0.000102784505
1347.66	0.000105988774
1353.52	0.000108360507
1359.38	0.000104663374
1365.23	0.000100254501
1371.09	0.000106203270
1376.95	0.000106710766
1382.81	0.000102301686
1388.67	0.000104480738
1394.53	0.000105830169
1400.39	0.000106450284
1406.25	0.000109821180
1412.11	0.000105353941
1417.97	0.000108526963
1423.83	0.000107920115
1429.69	0.000106250740
1435.55	0.000104207460
1441.41	0.000099520042
1447.27	0.000104474295
1453.12	0.000104494411
1458.98	0.000105823253
1464.84	0.000106661074
1470.70	0.000108924094
1476.56	0.000104232107
1482.42	0.000102139056
1488.28	0.000104893406
1494.14	0.000107344745
1500.00	0.000104741973
1505.86	0.000104425456
1511.72	0.000109435590
1517.58	0.000106320219
1523.44	0.000105359392
1529.30	0.000098841427
1535.16	0.000101050158
1541.02	0.000103536281
1546.88	0.000104295491
1552.73	0.000102858136
1558.59	0.000102903509
1564.45	0.000101736538
1570.31	0.000104236985
1576.17	0.000106057127
1582.03	0.000104412298
1587.89	0.000105926293
1593.75	0.000105655975
1599.61	0.000106602989
1605.47	0.000107870880
1611.33	0.000108871604
1617.19	0.000108293444
1623.05	0.000104576585
1628.91	0.000106930047
1634.77	0.000111439165
1640.62	0.000103324017
1646.48	0.000102445610
1652.34	0.000104493945
1658.20	0.000100253588
1664.06	0.000102619548
1669.92	0.000103968497
1675.78	0.000105179882
1681.64	0.000103009374
1687.50	0.000100908877
1693.36	0.000101585611
1699.22	0.000107487375
1705.08	0.000110029979
1710.94	0.000106848799
1716.80	0.000109197034
1722.66	0.000105376190
1728.52	0.000105753906
1734.38	0.000108940282
1740.23	0.000105857413
1746.09	0.000105385042
1751.95	0.000105120535
